1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
77.911,83.853,81.176,61.283,69.035,73.728,63.858,76.543,70.569,95,70.402,78.73,80.296,79.758,60.199,57.951,57.022,82.147,73.98,70.041,82.796,80.087,72.963,95,54.029,88.897,70.137,77.964,60.745,80.73,83.866,44.373,85.097,72,78.451,89.931,95,79.545,80,80.583,81.429,93.942,90.428,83.627,90.97921409,54.574,84.722,86.971,95,80.268,45.205,74.037,78.086,86.017,89.965,83,72.685,78,86.109,88.413,70.74
78.559,82.771,80.77,61.548,68.792,72.859,63.118,74.149,71.364,95,69.933,78.254,80.729,79.184,80.904,58.135,56.782,83.651,74.022,69.927,81.95,79.602,72.564,95,53.934,89.47,68.507,78.212,62.624,80.903,88.203,48.602,84.957,72,78.037,90.725,94.526,80.055,80.001,81.99,80.273,94.002,91.088,83.682,91.22771059,54.546,83.344,87,95,80.712,44.953,73.98,79.039,86.735,90.075,83.403,72.948,78,86.327,88.236,70.144
79.842,81.933,80.317,60.346,68.012,72.27,62.929,73.331,68.974,95,70.074,77.942,79.991,80.07,69.904,57.233,56.031,83.662,73.791,70.384,82.39,79.493,72.022,95,54.36,91.501,67.11,78.977,63.618,80.992,85.096,51.472,85.01,72,77.895,91.858,95,79.911,79.998,82.124,81.058,93.999,91.254,82.282,92.13933277,53.907,82.964,86.999,95,81.994,45.565,74.02,78.604,84.991,89.673,83.867,73.404,78,86.588,88.06,69.937
78.505,82.366,80.729,60.9,68.004,71.963,63.258,74.47,69.309,95,69.416,78.029,79.736,79.593,66.952,56.317,55.957,85.975,72.525,70.949,82.936,79.216,72.65,95,55.016,91.406,69.285,79.022,63.604,81.001,79.724,52.467,85.015,72,78.63,88.829,95,80.629,80.037,81.377,81.227,94,92.862,82.007,91.48790956,54.078,83.537,86.881,95,81.888,46.824,73.963,76.966,85.424,89.324,84.322,74.223,78,86.827,87.87,70.162
78.04,83.008,80.258,61.283,68,73.61,63.764,73.3,69.79,95,68.934,77.979,78.8,79.31,64.471,56.966,56.276,85.83,72.06,71.561,83.491,78.235,73.052,95,55.031,90.938,70.785,78.941,60.863,81,81.054,56.145,84.954,72,78.301,87.969,95,80.391,80.198,82.537,84.722,94,90.386,81.358,91.8672731,53.886,84.832,85.456,95,81.104,46.242,74.2,77.3,86.872,90.049,84.705,75.2,78,86.978,87.645,70.937
77.867,83.046,81.091,61.671,67.996,74.058,63.19,73.665,68.625,95,69.038,78.027,80.118,80.06,64.33,57.493,57.275,NaN,71.428,71.508,83.494,75.434,72.984,95,54.527,90.251,71.082,79.146,59.867,81,NaN,53.63,85.672,72,79.456,90.637,92.982,79.955,80.436,83.237,86.346,94,89.338,80.946,92.63377702,55.352,83.574,85.658,95,80.979,46.744,75.01,77.968,85.749,89.981,84.947,76.128,78,86.978,87.412,71.042
79.064,82.856,80.615,61.239,68.011,73.986,64.245,73.289,67.705,95,68.966,77.948,80.249,79.963,65.475,57.458,59.242,83.982,71.504,71.499,83.451,73.687,73.017,95,53.893,89.108,69.706,78.111,60.042,80.999,88.309,42.725,85.443,72,77.324,91.069,91.521,79.286,80.689,81.705,84.727,94.001,90.914,81.054,91.88374331,54.667,83.687,87.092,95,81.012,47.121,74.94,78.333,84.894,89.999,85.003,76.797,78.001,86.827,87.205,70.916
79.191,84.086,80.188,62.298,67.975,73.983,63.035,74.153,66.179,95,69.726,78.24,78.281,80.035,64.099,57.546,59.245,83.971,71.565,72.08,83.718,75.261,73.8,95,54.575,88.927,68.873,77.36,58.375,81.001,86.859,37.646,84.841,72,77.867,90.86,92.018,78.94,80.896,82.748,85.286,93.988,90.959,82.561,92.05510844,53.862,84.039,86.956,95,80.988,47.921,75.351,79.046,85.392,90.02,84.999,76.996,77.989,86.588,87.056,71.411
75.595,84.54,81.483,63.516,68.06,74.137,63.346,76.026,67.515,95,70.045,78.798,77.256,79.938,60.586,56.901,57.219,84.1,71.384,72.003,82.289,74.856,73.95,95,55.117,88.391,69.825,78.163,58.922,81,86.591,45.068,85.815,72,74.234,89.998,93.965,77.496,80.997,81.691,83.157,93.861,88.674,83.088,91.96278588,55.68,83.155,87.019,95,81.019,46.831,76.034,78.975,85.97,89.945,85.001,76.751,77.91,86.327,87,71.673
76.278,84.511,82.1,63.679,67.493,74.957,63.86,75.995,68.705,94.283,69.192,77.96,77.488,80.579,65.463,56.398,56.974,83.384,71.903,71.33,81.961,75.709,73.068,95,54.28,90.696,70.863,77.455,59.85,81.103,85.887,50.402,82.882,72,74.672,90.392,92.175,76.059,80.942,81.433,82.563,93.631,91.004,82.229,92.04602956,55.907,83.915,86.992,95,80.961,45.164,75.989,79.016,86.487,90.573,84.999,76.237,77.761,86.109,87.001,70.978
76.472,84.456,81.482,62.35,66.957,75.019,61.154,75.788,67.822,95,69.785,78.274,78.844,81.068,67.505,57.843,57.634,83.952,66.573,74.061,82.53,76.012,73.016,95,55.402,88.879,71,76.962,58.251,81.353,86.082,48.357,80.262,72,76.37,93.453,90.858,78.768,80.754,82.89,82.936,93.369,89.503,80.96,91.43153966,54.517,85.09,87.003,95,81.094,46.089,75.761,78.979,87.063,91.078,85.002,75.567,77.562,86.005,87,70.948
75.896,83.898,80.951,61.987,66.996,74.838,61.017,72.89,68.726,95,69.939,79.029,77.564,80.96,69.045,57.999,58.078,85.114,69.947,72.815,83.861,76.714,72.871,95,56.101,85.944,69.966,77.013,61.025,81.648,85.319,47.98,82.294,72,75.029,95,91.838,79.877,80.5,86.281,85.632,93.14,87.94,80.036,90.1648668,55.443,86.018,87,95,80.292,47.374,74.196,79.434,86.974,90.949,84.996,74.862,77.314,86,87,71.537
75.276,84.049,81.021,61.987,67.618,73.557,61.438,71.608,68.996,95,69.168,78.975,76.875,81.038,72.145,58.011,57.203,85.001,73.564,71.792,82.695,77.057,72.021,95,54.352,86.104,69.171,77,61.216,81.896,84.933,48.827,80.604,72,76.971,93.692,95,79.404,80.246,84.782,85.051,93.01,86.717,80.002,89.98159924,53.492,85.808,86.995,95,78.247,47.406,75.101,80.949,87.011,91.74,85.073,74.245,77.052,86,87,71.585
77.341,83.986,80.99,62.531,68.084,73.157,63.475,74.386,69.695,95,69.902,79.03,77.065,80.261,73.717,58.801,55.297,84.445,73.538,72.121,82.61,76.976,72.036,95,54.044,85.835,69.964,76.988,59.897,81.999,83.426,48.23,82.715,72,78.866,90.533,95,80.529,80.058,82.96,83.736,93.036,85.693,79.999,89.98665389,53.859,84.963,86.991,95,78.382,46.092,74.937,78.387,86.995,92.047,85.396,73.777,76.596,86,87,70.86
77.342,84.795,81.008,63.836,66.518,74.519,63.626,73.85,68.513,95,70.012,78.94,75.991,79.941,75.213,59.013,54.971,83.926,73.374,71.876,83.101,77.073,71.91,95,54.921,86.804,70.002,77.025,60.89,81.836,83.039,47.076,82.78,72,77.042,89.78,90.848,78.972,80.003,82.959,83.317,93.198,87.696,79.909,89.22111631,54.103,85.275,86.222,95,79.57,45.23,74.461,77.286,87.003,91.978,85.872,73.311,75.777,86,87,71.613
76.161,84.224,80.989,63.329,66.645,74.605,60.821,74.04,69.455,95,70.006,79.501,75.217,79.256,77.674,59.1,54.923,NaN,72.729,72.37,82.955,77.976,72.434,95,55.017,89.108,69.998,76.271,60.683,81.428,85.543,46.739,82.437,72.001,76.202,91.618,92.007,79.147,80.11,82.115,82.943,93.436,87.337,78.737,88.93069016,53.67,86.02,86.719,95,81.437,44.392,75.153,79.691,86.995,92.016,86.377,72.844,74.8,86,87,72.048
77.546,83.988,81.009,63.656,67.073,73.929,61.312,74.605,70.126,95,69.969,80.057,77.817,79.842,77.148,59.808,54.085,84.002,71.254,73.504,83.024,77.688,72.612,95,55.032,88.877,70.003,75.97,63.765,80.912,85.109,42.375,83.739,71.999,78.377,92.529,93.697,78.223,80.327,82.934,83.918,93.689,87.64,78.266,89.14783921,53.457,86.163,86.18,95,82.089,45.174,74.902,79.991,87.012,91.98,86.792,72.437,73.872,86.005,87,71.984
76.302,83.97,80.241,65.784,66.167,74.03,62.17,75.085,68.065,95,70.202,79.977,78.966,79.923,68.229,59.128,53.991,84.772,72.025,72.01,82.982,76.311,72.401,95,56.259,89.483,69.996,76.764,61.212,80.417,85.251,35.448,82.931,72.003,78.398,93.081,95,77.556,80.588,84.277,83.963,93.896,87.066,80.261,89.73269521,55.682,87.575,86.043,95,81.953,48.872,75.777,80.094,86.996,92.097,86.995,72.138,73.204,86.103,87,72.023
76.868,85.193,79.069,65.214,65.991,73.987,60.247,74.138,67.222,95,70.999,80.01,77.78,79.137,67.066,58.846,53.998,84.268,71.334,72.063,83.025,76.793,72.703,95,56.793,89.378,70.007,76.182,62.07,80.078,87.601,33.527,83.076,71.993,77.33,93.508,93.65,79.113,80.827,84.979,84.182,93.997,86.303,81.071,89.23879141,54.93,87.133,86.84,95,82.041,49.068,75.252,80.551,87.806,92.904,86.884,72.004,73.017,86.312,87.001,72.785
75.572,86.419,79.192,64.085,65.98,74.005,60.551,74.852,68.668,95,70.973,79.994,76.948,78.86,63.462,57.842,54.013,83.866,68.712,71.855,82.872,75.963,71.354,95,56.049,86.213,69.986,75.933,62.601,79.995,85.675,42.82,82.859,72.094,77.966,93.477,95,76.728,80.978,85.056,84.737,93.942,84.976,80.913,90.04702782,53.259,85.659,85.065,95,81.949,45.427,74.147,78.428,87.063,93.017,86.507,72.055,73.546,86.564,86.998,73.044
74.238,84.383,80.79,63.861,66.119,73.998,65.296,72.946,68.103,95,71.055,80.006,77.257,79.309,61.085,56.839,53.963,83.309,69.491,72.784,82.007,76.267,70.949,95,55.667,85.119,70.034,76.138,61.925,80.002,83.809,47.051,83.858,72.69,78.488,94.196,89.09,78.081,80.978,84.589,84.054,93.754,84.533,81.437,89.67778123,54.212,87.865,84.07,95,82.833,43.4,74.826,78.798,86.07,92.992,86,72.234,74.635,86.802,87.024,72.977
76.284,84.741,81.158,63.264,66.766,74.001,64.31,70.393,67.775,95,70.601,80.012,78.079,77.683,63.81,57.801,54.243,83.694,70.246,73.424,82.195,77.041,71.08,95,54.949,87.8,69.63,76.762,61.577,79.999,84.456,50.294,85.085,73.65,78.108,91.829,88.923,79.13,80.827,82.509,83.793,93.5,83.943,82.042,89.31904959,53.361,88.436,85.231,95,84.607,48.003,75.163,79.228,86.981,93.005,85.493,72.479,75.938,86.963,87.173,73.023
76.823,84.072,81.98,63.561,66.056,74,62.692,72.678,67.145,95,70.163,80.791,77.632,75.293,65.329,60.138,55.089,83.46,72.301,71.785,83.015,76.949,70.271,95,55.041,89.956,68.32,76.049,60.106,80.001,84.029,52.081,85.023,74.693,76.768,94.004,87.12,78.526,80.588,81.999,83.013,93.247,83.986,82.004,90.05580862,53.99,88.619,86.057,95,81.212,51.257,75.686,79.714,86.753,92.995,85.116,72.728,77.136,87.002,87.412,72.903
75.603,83.718,81.811,62.337,65.989,73.999,61.074,73.323,68.196,95,72.353,81.038,76.986,78.07,65.872,59.43,54.617,84.653,71.346,72.662,82.78,77.092,71.25,95,54.94,89.297,67.955,75.936,61.31,79.999,82.662,52.282,84.415,75.561,77.632,95,83.676,77.068,80.327,81.946,83.001,93.058,84.098,81.657,89.96905349,55.997,87.774,85.647,95,79.021,50.928,74.247,79.061,86.115,93.007,85.004,72.923,77.885,86.999,87.673,72.093
74.859,83,80.986,62.791,66.005,74.001,60.978,74.804,66.704,95,71.555,80.985,76.972,76.445,66.662,57.476,54.184,84.094,71.251,72.046,81.841,76.429,72.13,95,55.491,89.653,68.031,74.572,62.085,80.001,84.027,53.532,84.473,75.99,77.423,93.837,90.076,77.772,80.11,82.516,83.003,92.998,83.764,80.277,90.02495017,54.044,87.584,84.96,95,79.989,49.435,73.878,78.918,85.603,92.985,85.175,73,77.964,87.001,87.891,71.995
75.493,82.955,81.057,61.945,65.998,73.998,61.03,73.771,63.635,95,69.85,81.005,77.46,78.541,68.871,57.255,55.493,83.734,69.843,70.845,82.773,76.469,71.93,95,56.082,90.918,67.964,72.96,62.007,79.984,84.426,54.592,85.838,75.709,77.473,92.142,91.263,78.516,80.002,83.006,83.156,93.001,87.35,80.615,89.96104059,52.809,88.115,85.031,95,81.233,46.322,74.447,79.408,85.725,93.034,85.533,72.999,77.669,86.999,87.997,71.89
74.97,83.348,80.66,62.172,65.998,74.004,60.94,73.147,62.375,95,69.398,81.002,78.139,79.006,69.367,58.832,56.076,83.284,70.069,71.109,83.647,77.026,71.258,95,55.925,91.836,68.738,73.072,61.809,79.879,84.304,55.041,85.27,74.768,78.836,91.962,90.067,79.396,80.087,83.543,84.62,93,85.702,81.071,90.08457641,53.793,88.751,84.956,95,82.038,46.779,75.823,79.681,86.737,92.919,85.992,73,77.214,87.001,87.945,70.795
72.019,84.028,79.939,61.15,66.007,73.989,61.351,74.431,63.451,95,69.556,80.991,77.353,78.991,69.061,57.248,55.904,84.037,69.958,70.288,82.908,77.655,71.686,95,56.689,92.014,69.038,72.656,59.85,79.696,82.073,55.44,84.956,73.5,78.273,92.049,91.177,80.926,80.377,84.101,84.015,93,83.519,80.97,89.36866289,53.228,88.098,85.386,95,81.934,46.245,74.508,78.961,85.931,93.557,86.464,73,76.703,86.998,87.766,69.927
73.558,84.007,80.078,60.948,65.981,74.083,62.033,75.084,64.857,95,70.08,81.027,77.612,79.012,64.575,56.378,56.629,83.956,70.046,70.607,83.038,77.42,71.292,95,56.535,90.958,69.035,71.932,62.298,79.473,83.555,57.904,84.272,72.232,77.939,91.907,95,78.326,80.793,83.923,82.948,93,87.335,81.036,89.61868168,53.777,87.006,86.607,95,82.352,46.953,74.311,78.991,86.009,93.557,86.856,73,76.267,87.039,87.521,70.302
74.681,83.949,79.58,63.196,66.047,74.933,62.203,74.637,63.179,95,69.171,80.814,78.056,79.348,63.281,57.705,56.396,84.244,69.344,71.074,82.984,76.911,71.782,95,54.425,90.165,69.777,72.1,61.401,79.239,84.657,60.664,81.443,71.291,77.255,92.207,89.806,78.168,81.254,85.462,82.423,93,92.453,81.766,89.53006386,53.926,88.071,87.068,95,83.039,46.97,75.051,79.068,86.347,92.919,87.122,73,76.016,87.208,87.272,70.977
73.088,84.577,78.924,62.522,65.524,74.873,64.221,73.973,63.687,95,68.977,79.956,78.684,80.17,63.96,60.231,55.94,85.376,68.95,70.947,83.006,77.025,70.094,95,55.523,90.666,69.11,71.43,60.545,79.032,83.233,62.73,82.893,70.999,77.807,91.203,89.235,79.63,81.685,86.106,82.6,93,90.121,82.071,88.16498095,53.272,89.994,86.424,95,82.972,47.255,74.986,78.819,87.666,93.034,87.363,73.007,76.115,87.456,87.077,71.092
74.147,85.064,79.072,61.547,64.886,74.039,64.357,74.003,63.405,95,69.044,80.29,79.053,74.614,61.088,61.173,55.317,86.648,69.033,70.242,82.999,76.19,67.662,95,56.102,89.003,68.993,71.459,60.802,78.835,82.274,63.879,84.885,71.2,76.995,91.646,87.352,78.324,82,85.198,82.44,93,89.378,81.191,88.7201662,54.701,89.388,85.226,95,83.032,48.047,74.98,80.165,87.57,92.985,87.596,73.173,76.626,87.714,87,70.488
75.968,84.975,78.873,60.346,65.523,74.078,61.668,74.025,62.917,95,69.865,80.988,77.373,74.509,61.462,60.154,54.919,86.977,69.765,69.916,82.998,75.977,67.198,95,55.949,89.442,68.967,72.046,62.298,78.606,81.94,63.389,84.158,71.59,76.206,95,87.1,78.9,82.239,84.099,81.905,93,90.251,78.223,89.07676583,53.991,87.195,84.979,95,82.939,47.946,75.071,79.4,85.517,93.006,87.794,73.534,77.368,87.919,87.001,70.53
73.089,85.011,80.162,60.452,66.047,75.291,61.498,73.926,63.023,95,70.01,81.073,77.713,79.739,62.577,58.339,55.801,87.109,69.29,70.167,83.006,75.933,68.032,95,56.098,90.774,69.219,72.04,60.202,78.375,80.412,59.659,85.081,72.08,76.721,94.098,90.253,77.513,82.481,84.098,82.042,93,88.452,76.923,89.7430136,54.296,89.611,85.002,95,83.581,48.091,74.386,77.712,84.94,92.997,87.934,73.991,78.141,88,87,70.506
73.408,84.994,81.127,61.843,65.982,75.707,62.156,74.164,62.188,95,70.033,80.527,79.001,78.494,63.021,57.871,56.886,85.027,69.77,70.698,83.01,75.097,67.889,95,56.937,89.704,69.955,71.288,61.44,78.176,80.707,53.237,86.325,72.551,76.112,92.828,92.736,76.394,82.698,84.869,81.978,93,89.865,77.387,90.16447881,54.509,90.569,85.046,95,83.623,47.803,74.588,78.775,85.035,93.001,88.001,74.464,78.756,87.999,87,70.452
73.386,85.006,80.945,61.36,66.003,75.274,61.242,71.933,61.959,95,69.823,80.44,78.86,77.112,64.963,57.145,57.004,84.37,69.064,70.312,83.794,76.032,68.474,95,56.802,88.505,70.078,72.389,62.052,78.04,82.879,54.736,86.591,72.895,75.641,93.99,89.666,78.503,82.872,85.267,82.017,93,88.33,81.349,90.77982591,53.331,88.391,85.778,95,80.53,49.19,75.079,78.277,85.764,92.999,87.884,74.856,78.999,88,87,70.603
71.058,85.011,81.01,60.941,65.987,76.143,62.4,72.789,61.216,95,69.258,81.081,78.25,76.153,64.262,55.798,56.976,85.889,67.979,70.877,83.967,76.795,68.471,95,56.023,88.478,69.584,74.007,61.73,77.999,81.871,61.002,84.498,73.023,75.835,95,90.576,78.856,82.978,86.906,81.976,93,86.51,83.086,90.14393396,53.71,88.447,85.095,95,76.542,48.336,74.971,77.921,85.288,93.001,87.507,75.122,78.998,88,87,69.131
69.95,85.761,80.2,61.025,65.224,75.504,60.728,74.24,61.029,95,69.959,80.969,78.927,74.397,62.328,55.572,55.978,84.55,68.075,71.471,82.286,76.251,68.995,95,55.961,90.597,69.345,73.22,59.868,78.001,80.269,62.196,84.182,73.065,77.879,93.624,95,77.388,83.001,85.377,82.106,93,85.967,82.954,89.79603402,53.043,88.991,85.152,95,77.4,44.964,75.025,76.478,85.814,92.999,87,75.363,79.001,88,87,69.57
69.053,85.158,79.966,60.989,65.752,75.068,61.352,73.906,61.932,95,70.059,81.007,78.97,75.585,61.076,57.408,55.065,83.91,67.734,72.704,82.966,76.966,69.61,95,56.26,90.631,69.972,72.074,59.141,78,80.9,63.15,85.505,73.103,76.469,93.544,89.351,77.584,83,82.929,82.823,93,86.041,83.018,88.94639612,55.005,89.506,86.847,95,79.846,46.318,75.79,77.407,86.029,93.002,86.493,75.596,79,88,87,70.648
70.049,85.002,80.014,61.004,66.055,74.019,63.936,74.831,60.921,95,69.637,81.011,77.499,75.159,62.426,56.265,56.304,85.664,67.247,71.962,83.903,77.045,69.26,95,57.043,89.416,70.536,73.066,61.333,78,81.253,64.65,86.043,73.129,76.374,94.123,88.035,77.046,83,83.383,82.076,93,85.917,83.002,89.42471271,55.596,89.99,86.968,95,79.997,47.567,76.029,76.469,86.032,92.996,86.116,75.794,79,88,87,72.546
72.284,84.838,79.994,60.999,65.976,73.146,63.574,74.208,60.235,95,68.998,80.968,75.814,74.973,67.151,56.954,56.596,85.843,67.941,72.034,83.068,76.887,70.658,95,56.947,88.861,70.559,74.893,60.843,78.001,81.894,66.546,85.982,73.155,76.864,93.242,90.821,76.5,83.001,84.016,82.181,93.001,86.556,82.975,90.83336904,54.915,90.144,87.245,95,80.92,52.471,76.007,76.763,85.73,93.008,85.996,75.934,79,88,87,73.064
72.81,84.25,80.002,61.037,66.011,75.367,60.446,74.06,60.787,95,68.933,81.644,76.523,74.897,70.883,57.078,54.499,84.279,68.111,71.951,82.926,77.491,71.76,95,57.097,90.395,69.934,75.104,60.581,77.997,82.365,66.887,85.742,NaN,74.605,93.761,89.896,79.629,82.998,84.005,83.008,92.998,86.561,83.071,89.50548078,55.007,87.925,87.765,95,82.051,52.818,75.957,75.02,84.075,92.982,86.002,76.001,79,88,87,72.183
71.996,84.761,80.001,61.982,65.995,75.418,59.811,74.842,60.022,95,69.463,82.049,76.151,73.997,72.18,56.592,54.004,84.848,67.505,72.106,81.68,77.262,71.999,95,56.416,89.912,69.998,75.886,60.376,78.05,82.361,67.855,83.67,73.215,75.535,94.043,88.127,77.319,83.004,83.745,82.966,93.055,85.909,82.464,89.30478737,55.057,88.823,87.052,95,82.961,50.081,76.171,73.33,84.08,93.043,85.999,75.884,79,88,87,71.961
72.021,82.615,79.997,63.015,66.002,74.934,60.459,74.071,59.835,95,69.581,81.172,75.213,74.072,73.773,56.321,53.945,85.184,67.857,71.748,81.518,76.364,72.729,95,56.501,88.061,70.637,75.97,62.031,78.556,80.839,69.064,83.581,73.246,76.055,94.056,88.133,77.155,82.927,82.756,83.232,93.234,86.055,82.031,90.07354312,53.702,89.494,86.678,95,81.541,48.314,76.571,76.196,85.287,92.78,86,75.507,79,88,87,72.103
71.966,82.659,80.01,62.775,65.999,74.998,61.197,74.177,58.582,95,68.871,80.985,77.006,73.83,73.192,57.035,54.515,85.817,68.645,73.693,83.073,77.019,72.268,95,56.502,88.818,71.064,74.627,60.036,79.478,81.214,69.447,83.461,73.277,74.768,94.956,90.627,76.036,82.604,83.873,84.424,93.479,85.942,81.449,89.92671075,52.887,89.613,85.913,95,80.169,48.775,75.344,76.861,86.009,92.037,86,75,79,88,87,72.903
72.291,83.295,79.887,62.038,66.001,75.727,59.479,75.029,58.067,95,69.509,80.045,78.772,75.058,74.086,57.018,55.011,84.838,67.862,73.39,82.95,77.517,74.34,95,55.902,89.025,70.989,74.622,58.779,80.522,79.842,70.092,82.881,73.308,75.582,94.841,91.24,76.351,82.128,81.026,85.064,93.728,86.719,81.546,90.48843761,53.051,90.969,86.36,95,81.046,47.074,75.762,75.912,86.063,91.945,85.998,74.493,79,88,87,73.012
73.177,82.29,78.791,61.949,65.999,75.288,60.842,74.793,59.983,95,70.098,79.003,77.941,76.906,75.271,56.909,55.456,83.853,68.467,71.835,83.052,77.495,72.768,95,56.04,88.991,71.779,75.621,59.993,81.442,80.207,70.414,83.827,73.338,77.544,94.105,88.703,76.431,81.624,77.683,84.686,93.923,88.66,81.446,91.10761766,53.009,90.015,87.497,93.413,80.687,46.185,75.019,76.35,85.54,92.357,86.023,74.116,79,88,87,73.006
71.922,82.692,77.942,62.345,66.002,74.092,59.491,73.989,60.635,95,69.294,78.99,76.217,75.468,76.005,57.662,56.109,84.615,69.22,70.756,82.636,76.905,70.944,95,55.983,89.002,71.263,75.368,61.06,81.955,82.899,72.051,84.789,NaN,78.954,93.754,84.445,74.184,81.206,77.018,83.33,94,89.908,80.893,90.45739996,54.517,89.009,88.61,93.544,79.852,46.826,74.993,76.865,85.415,93.013,86.173,74.001,79,88,86.999,72.973
71.401,81.844,78.33,63.043,65.996,74.798,59.341,74.288,59.823,95,69.603,77.981,75.262,75.356,75.978,56.736,55.31,85.692,68.031,70.583,81.794,77.044,70.833,95,56.007,88.969,70.905,75.634,61.729,81.924,82.415,67.75,83.349,73.399,78.998,93.145,82.451,75.946,81.008,74.946,83.438,93.999,90.86,81.065,89.24361952,53.377,89.123,89.025,93.227,80.517,47.725,75.014,77.794,86.138,93.04,86.412,74.111,79,88,87.002,73.071
72.081,82.544,79.106,62.968,66.01,75.027,59.98,75.189,60.592,95,70.079,76.948,75.687,76.192,76.214,56.376,54.973,84.946,71.998,71.956,83.107,76.993,69.315,95,55.996,87.997,71.179,75.409,59.178,81.557,81.22,62.931,83.856,73.429,78.945,90.858,86.408,78.99,81.04,77.216,84.129,94,90.088,80.253,88.92734577,53.926,90.011,89.018,91.229,79.917,49.563,75.125,78.279,85.472,92.507,86.674,74.326,79,88,86.942,72.676
72.002,83.028,78.587,63.04,65.976,75.063,60.425,74.077,60.478,95,69.981,77.228,76.051,75.303,77.458,58.646,54.309,NaN,71.467,71.992,83.471,77.784,69.909,95,56.003,86.924,71.603,75.594,59.315,80.984,81.581,57.382,85.141,73.459,78.093,90.919,85.231,79.89,81.175,80.711,83.274,94,92.167,79.96,89.74754019,54.905,89.76,88.359,90.962,77.143,49.712,76.847,76.747,84.94,91.94,86.887,74.588,79,88,86.753,72.322
71.347,83.015,78.357,62.918,66.057,75.911,60.993,73.405,59.885,95,70.804,77.971,75.999,76.083,77.982,58.282,53.907,84.114,68.858,71.032,83.582,77.248,71.868,95,56.029,87.404,70.127,74.892,59.283,80.301,82.119,57.944,87.254,73.489,75.786,95,86.045,78.901,81.375,79.565,83.626,94,94.386,80.01,90.89042025,53.935,89.094,87.957,91.653,77.533,50.746,77.746,77.661,85.054,92.024,87.003,74.827,79.001,88,86.5,73.052
70.974,82.935,79.153,63.553,65.5,74.947,61.52,74.068,60.589,95,71.001,78.021,74.972,76.406,78.472,57.07,54.833,84.493,76.041,70.092,83.446,76.941,73.306,95,56.884,88.937,69.8,75.073,57.786,79.605,NaN,60.603,87.816,NaN,74.283,93.925,87.002,79.688,81.606,76.829,84.042,94,91.016,80.006,91.06457023,54.44,88.588,88.808,92.052,78.027,49.917,76.365,77.438,84.339,91.99,86.768,74.976,79,88,86.247,72.976
70.283,83.725,78.418,63.494,64.943,74.185,61.586,74.04,61.779,95,70.149,77.945,73.096,77.917,79.092,58.025,56.791,85.05,69.099,70.951,82.907,76.995,72.49,95,56.912,86.84,69.033,74.909,62.156,79,76.37,63.229,87.013,73.547,74.589,93.553,87.657,81.429,81.835,74.197,84.687,94,89.644,80.055,91.75674592,55.818,88.34,89.021,92.002,78.594,50.043,75.908,77.961,83.954,92.004,86.014,75.002,79.082,88,86.058,73.009
70.681,82.746,78.519,62.876,65.024,75.017,60.879,73.385,59.661,95,70.993,78.348,75.117,78.019,78.91,59.923,56.007,84.996,70.332,70.811,83.054,75.989,71.917,95,56.207,85.01,70.566,75.738,61.966,78.395,76.835,58.459,86.844,73.576,73.096,92.894,86.657,77.961,82.032,72.751,84.272,94,89.163,82.009,91.1389765,54.534,88.984,88.218,92.782,79.137,49.967,76.617,80.009,84.051,91.999,85,74.999,79.286,88,85.998,72.997
72.695,81.883,79.113,63.109,64.99,74.961,61.6,73.616,58.88,95,71.891,79.037,77.692,76.002,79.595,57.838,55.065,84.396,70.909,69.987,83.77,75.032,70.558,95,56.99,86.962,71.849,74.861,60.231,77.699,77.122,56.034,85.572,73.604,74.301,89.487,86.678,77.633,82.239,71.348,83.937,94,88.194,83.861,90.85844226,54.021,89.411,88.871,93.109,77.677,50.052,76.424,78.622,85.562,92,83.986,75.001,79.544,88,86.001,73.001
73.932,82.044,78.33,61.688,65.004,75.143,62.761,73.436,59.858,95,71.075,78.982,75.805,76.045,79.566,56.735,54.778,83.871,72.457,70.054,84.029,75.005,71.918,95,56.794,88.125,70.543,73.08,61.25,77.016,78.93,58.394,84.937,73.631,74.99,89.528,84.813,79.104,82.473,71.654,84.025,94,87.624,83.061,89.98984216,53.88,89.672,88.883,93.467,76.903,49.496,75.887,79.359,86.101,92,83.233,74.999,79.791,88.005,86,73
73.892,82.797,77.931,60.923,64.999,75.963,63.032,72.9,59.981,95,71.011,79.01,75.187,75.964,78.054,59.457,54.153,85.491,73.238,69.886,83.199,74.994,69.727,95,56.018,87.871,69.935,73.811,60.291,76.443,80.015,60.157,85.078,73.659,75.47,90.788,88.503,78.954,82.696,71.326,83.995,93.999,89.108,83.046,90.25783463,54.859,88.91,88.3,89.318,77.792,48.193,76.681,80.146,85.862,91.968,83,75.002,79.964,88.109,86,73
73.134,82.041,78.752,62.602,64.999,75.994,62.983,73.059,60.188,95,70.953,78.99,77.41,75.22,80.588,59.817,55.105,84.55,72.491,70.483,82.952,75.009,69.428,95,55.983,88.601,70.487,74.024,60.331,76.078,79.961,61.341,84.482,NaN,77.644,91.024,95,79.008,82.879,71.463,83.927,94.002,88.95,82.586,90.73237353,55.764,95,88.522,90.578,75.646,48.015,77.045,79.952,85.129,91.124,83.178,74.996,79.953,88.327,86.001,73
