ID,injury,raw ,sig
16,0,-26.754732,2.40E-12
17,0,-15.440976,1.97E-07
17,0,-0.7644081,0.317689986
17,0,-3.2635624,0.036842588
17,0,-17.55467,2.38E-08
17,0,-8.554553,0.000192629
17,0,-22.016874,2.74E-10
17,0,-28.19014,5.72E-13
17,0,5.290873,0.994987887
17,0,-16.649643,5.88E-08
17,0,-1.4058391,0.196891169
17,0,-28.680912,3.50E-13
17,0,-17.922398,1.65E-08
17,0,-13.905623,9.14E-07
17,0,-17.552324,2.38E-08
17,0,-7.9572763,0.000349983
17,0,-12.94373,2.39E-06
17,0,-0.8380283,0.301950209
17,0,-2.1528542,0.10406481
17,0,-8.942668,0.000130675
17,0,-10.34788,3.21E-05
17,0,-4.7320423,0.008731552
17,0,-16.018303,1.10E-07
17,0,-4.0157957,0.017709329
17,0,-8.160935,0.000285514
17,0,-5.1166124,0.00596056
17,0,-6.5930777,0.001367944
17,0,-17.423618,2.71E-08
17,0,-7.778895,0.000418299
17,0,-6.2388716,0.001948254
17,0,-5.7742553,0.00309689
17,0,-4.2990394,0.013399611
17,0,4.741502,0.991349946
17,0,2.9901097,0.952125311
17,0,-0.55866325,0.363856814
17,0,-7.5138483,0.00054518
17,0,-4.404523,0.012074363
17,0,-4.0675926,0.016830437
17,0,3.0496795,0.954768688
17,0,2.7757246,0.941349843
17,0,9.012399,0.999878126
17,0,7.7702117,0.999578054
17,0,-0.2727408,0.432234357
17,0,-1.9637922,0.12305723
17,0,6.0305223,0.997601529
17,0,-0.20005259,0.450152986
17,0,11.576633,0.999990617
17,0,2.7781951,0.941486092
17,0,-4.194292,0.014857346
17,0,-6.483988,0.001525376
17,0,-1.4327215,0.192674997
17,0,-7.3858323,0.00061959
17,0,1.1356542,0.756880852
17,0,-0.21040091,0.447592962
17,0,-0.7109715,0.32938421
17,0,0.6500553,0.657022924
17,0,1.2362782,0.774915517
17,0,-3.1982975,0.039229841
17,0,-1.1187214,0.246248528
17,0,-4.2458935,0.014120681
17,0,6.961893,0.999053595
17,0,1.1414045,0.757937414
17,0,0.5060375,0.623877114
17,0,-7.417085,0.000600537
17,0,0.12237997,0.530556865
17,0,0.6834667,0.664511989
17,0,2.9763203,0.951492819
17,0,5.2482157,0.9947706
17,0,-0.75512934,0.319704672
17,0,5.4970274,0.995917795
17,0,1.9100074,0.871019979
17,0,-0.6267792,0.348241203
17,0,-2.6722236,0.064632411
17,0,3.1368034,0.958385578
17,0,-1.4829432,0.184983278
17,0,3.9182966,0.980512394
17,0,3.0749884,0.95584917
17,0,9.229637,0.999901921
17,0,11.159234,0.999985757
17,0,3.0087488,0.952967807
17,0,9.875782,0.999948598
17,0,3.4916275,0.970448605
17,0,6.568648,0.998598274
18,0,3.3350544,0.965611999
18,0,-7.094038,0.00082935
18,0,-2.2648592,0.094075425
18,0,-5.3124423,0.004905687
18,0,0.54979646,0.634088367
18,0,-3.970674,0.018511575
18,0,-1.9066657,0.129355907
18,0,-10.856034,1.93E-05
18,0,-8.316119,0.000244483
18,0,-10.627704,2.42E-05
18,0,-4.004023,0.017915291
18,0,1.7320075,0.849669021
18,0,0.81587183,0.693359342
18,0,1.7173451,0.847786552
18,0,1.2732221,0.781293819
18,0,3.90582,0.980272558
18,0,1.0682442,0.744262868
18,0,-5.488427,0.00411732
18,0,0.7307225,0.6749638
18,0,-3.5548162,0.027792145
18,0,-6.28686,0.001857138
18,0,-2.333229,0.088408085
18,0,-3.9442482,0.018997862
18,0,-0.76394784,0.317789762
18,0,1.3141893,0.788213333
18,0,3.8247848,0.978642946
18,0,-2.1178632,0.107372698
18,0,0.5485728,0.633804406
18,0,-0.26199335,0.434873762
18,0,0.8464881,0.699829923
18,0,-6.211182,0.002002845
18,0,2.1513324,0.895793219
18,0,3.7256413,0.976469391
18,0,2.3929577,0.916288714
18,0,10.437421,0.999970686
18,0,5.426887,0.995622485
18,0,6.4750366,0.99846093
18,0,8.998533,0.999876424
18,0,6.4744916,0.998460092
18,0,6.198888,0.997972431
18,0,10.894331,0.999981437
18,0,-1.735113,0.149934739
18,0,18.701822,0.999999992
18,0,8.7967415,0.999848798
18,0,11.519029,0.999990061
18,0,5.5887995,0.996274417
18,0,4.2991195,0.986601448
18,0,4.1502023,0.984483334
18,0,0.371674,0.591863414
18,0,1.4004271,0.802251654
18,0,-0.81648815,0.306509636
18,0,2.0757027,0.888519083
18,0,2.5239592,0.925804473
18,0,7.985575,0.999659779
18,0,-2.024356,0.116669322
18,0,5.2465463,0.994761909
18,0,3.2982216,0.964367751
18,0,7.3698125,0.99937041
18,0,3.6736298,0.975244241
18,0,3.3816147,0.967124982
18,0,9.184178,0.99989736
18,0,11.015735,0.999983559
18,0,8.284341,0.999747625
18,0,14.288236,0.999999377
18,0,5.717763,0.996723714
18,0,0.6962974,0.667366347
18,0,6.228528,0.998031529
18,0,0.68915087,0.665778007
18,0,1.7436502,0.851150115
18,0,4.8150277,0.991958197
18,0,10.687081,0.999977162
18,0,5.5203166,0.996011393
18,0,5.5720506,0.996211731
18,0,-2.9328742,0.050552195
18,0,-3.6776128,0.024659779
18,0,-5.993128,0.002489631
18,0,-6.15085,0.002127135
18,0,0.95531195,0.722182198
18,0,2.6204004,0.93216303
18,0,-4.9473414,0.007052179
18,0,-5.3919034,0.00453266
18,0,2.1298866,0.893774242
19,0,9.015969,0.99987856
19,0,9.479222,0.999923582
19,0,-2.4541616,0.079134752
19,0,-0.03990352,0.490025443
19,0,-21.398724,5.09E-10
19,0,-21.748508,3.59E-10
19,0,-18.304813,1.12E-08
19,0,-8.942585,0.000130686
19,0,0.007688478,0.50192211
19,0,7.793778,0.999587878
19,0,9.707421,0.999939173
19,0,-8.6796255,0.000169986
19,0,-4.8547196,0.007731279
19,0,-10.893315,1.86E-05
19,0,-7.708155,0.000448948
19,0,-6.1802216,0.002065693
19,0,-34.077873,1.59E-15
19,0,-29.613773,1.38E-13
19,0,-42.148666,4.96E-19
19,0,-34.2145,1.38E-15
19,0,-19.018696,5.50E-09
19,0,-19.314264,4.09E-09
19,0,-6.3107495,0.001813377
20,0,-17.246683,3.23E-08
20,0,-27.469334,1.18E-12
20,0,-18.089256,1.39E-08
20,0,-22.685015,1.41E-10
20,0,-13.303886,1.67E-06
20,0,-7.059355,0.000858594
20,0,-17.068922,3.86E-08
20,0,-21.72181,3.68E-10
20,0,-26.526548,3.02E-12
20,0,-28.094557,6.29E-13
20,0,-23.227648,8.17E-11
20,0,-10.53607,2.66E-05
20,0,-9.804583,5.52E-05
20,0,-0.7471884,0.321434243
20,0,0.98037165,0.727181954
20,0,-0.40020853,0.401262239
20,0,-15.076035,2.84E-07
20,0,-26.174994,4.29E-12
20,0,-21.166002,6.42E-10
20,0,-20.490372,1.26E-09
20,0,-8.9671135,0.00012752
20,0,-4.379912,0.01237149
20,0,-9.949179,4.78E-05
20,0,-22.847063,1.20E-10
20,0,-2.9518642,0.049648478
20,0,4.045688,0.982803241
20,0,0.2209639,0.555017305
20,0,2.5994046,0.930823251
20,0,0.19092599,0.547587029
20,0,-16.463728,7.08E-08
20,0,-4.4682918,0.011336888
20,0,-32.133648,1.11E-14
20,0,-19.566065,3.18E-09
20,0,-10.036207,4.38E-05
20,0,-6.498655,0.0015032
20,0,-9.452471,7.85E-05
20,0,-5.5374265,0.003921208
20,0,-8.011816,0.000331412
20,0,2.3619483,0.913879268
20,0,5.6935506,0.996643688
20,0,15.16386,0.99999974
20,0,-4.234221,0.014284102
20,0,-1.318809,0.211016513
20,0,8.850066,0.999856648
20,0,-8.867688,0.000140848
20,0,2.699873,0.93701915
20,0,2.137627,0.894506894
20,0,0.15224636,0.537988241
20,0,8.829247,0.999853633
20,0,7.061074,0.999142879
20,0,12.422724,0.999995974
20,0,3.8839536,0.979845229
20,0,-1.3811715,0.200820918
20,0,-7.106369,0.000819195
20,0,-7.0734935,0.000846551
20,0,-4.7875013,0.008264384
20,0,5.795843,0.996969048
20,0,2.701267,0.937101365
20,0,1.9528818,0.875760533
20,0,9.836146,0.99994652
20,0,8.4313965,0.999782131
20,0,6.090361,0.997740526
20,0,1.9517543,0.875637804
20,0,-1.9777105,0.121563112
20,0,-10.0312,4.40E-05
20,0,-18.571747,8.60E-09
20,0,-13.902545,9.17E-07
20,0,-26.101974,4.61E-12
20,0,-23.039642,9.86E-11
20,0,-18.636292,8.06E-09
20,0,-19.250452,4.36E-09
20,0,-9.809621,5.49E-05
20,0,-10.755581,2.13E-05
20,0,-29.825539,1.11E-13
20,0,-2.9307308,0.05065517
20,0,-19.163506,4.76E-09
20,0,-8.937691,0.000131327
20,0,-4.669895,0.009286212
20,0,-5.649305,0.003507616
20,0,2.2309031,0.902990498
20,0,4.901009,0.992615858
20,0,-0.024645567,0.49383892
21,1,2.4222212,0.918506162
21,1,-8.2179575,0.000269693
21,1,2.2815983,0.907341508
21,1,-1.1840291,0.234328527
21,1,-5.0822463,0.006167677
21,1,-5.948879,0.002601975
21,1,-9.233614,9.77E-05
21,1,-5.6041174,0.003669157
21,1,-14.209929,6.74E-07
21,1,-0.15639389,0.460981026
21,1,-10.147133,3.92E-05
21,1,-3.5836394,0.027023859
21,1,6.978389,0.999069064
21,1,5.6867332,0.996620806
21,1,5.0995717,0.993937618
21,1,-4.444308,0.011608882
21,1,-4.0105667,0.017800521
21,1,-19.895447,2.29E-09
21,1,-4.6760573,0.00922969
21,1,-10.174568,3.81E-05
21,1,-6.2352614,0.001955286
21,1,-13.837716,9.78E-07
21,1,-8.339059,0.00023894
21,1,-16.626616,6.01E-08
21,1,3.5808601,0.972902967
21,1,-9.13976,0.000107302
21,1,-1.5611067,0.1734879
21,1,-8.039486,0.000322371
21,1,-3.3790379,0.032957044
21,1,-5.0930543,0.00610178
21,1,-8.397448,0.000225391
21,1,-4.6091566,0.009861988
21,1,4.4489226,0.988443947
21,1,-2.4252582,0.0812668
21,1,-6.6479025,0.00129506
21,1,-0.047831506,0.488044403
21,1,-14.157577,7.10E-07
21,1,9.873285,0.999948469
21,1,-2.37262,0.085284528
21,1,12.295554,0.999995428
21,1,1.2450421,0.776440445
21,1,7.6167283,0.999508093
21,1,4.8965154,0.992582849
21,1,-0.5235617,0.372019767
21,1,8.058873,0.999683817
21,1,-7.304087,0.000672331
21,1,-5.4831233,0.004139124
21,1,-9.528934,7.27E-05
21,1,-11.421845,1.10E-05
21,1,-2.20815,0.099021
21,1,-0.9891757,0.271074923
21,1,7.171678,0.999232557
21,1,13.179833,0.999998112
21,1,3.7865744,0.977829536
21,1,5.7331767,0.996773664
21,1,7.8122168,0.999595404
21,1,6.863051,0.998955374
21,1,10.347081,0.999967915
21,1,-0.113855556,0.47156682
21,1,8.807916,0.999850478
21,1,0.9644991,0.724021695
21,1,-0.37576884,0.407147805
21,1,-3.7181904,0.023702417
21,1,-9.881623,5.11E-05
21,1,-12.118797,5.46E-06
21,1,-3.3112838,0.035186111
21,1,-2.1360993,0.105637354
21,1,1.097557,0.749802081
21,1,4.6308846,0.990347936
21,1,4.43681,0.988304769
21,1,-5.3036923,0.004948587
21,1,3.127721,0.958021836
21,1,-13.810637,1.00E-06
21,1,0.3267293,0.580963353
21,1,-15.715344,1.50E-07
21,1,-9.123664,0.000109042
21,1,-4.665077,0.009330642
22,1,1.5813594,0.829396956
22,1,8.407906,0.999776953
22,1,5.042669,0.993584926
22,1,7.1201763,0.999192029
22,1,-2.9206774,0.05114082
22,1,6.2433195,0.998060376
22,1,5.089071,0.993874016
22,1,5.757481,0.996850889
22,1,4.2529974,0.985977874
22,1,5.6817794,0.996604082
22,1,5.802548,0.996989242
22,1,7.030545,0.999116332
22,1,3.0413852,0.95440914
22,1,8.176031,0.999718763
22,1,-6.9708943,0.000937932
22,1,6.0094314,0.997550531
22,1,2.6075513,0.93134599
22,1,0.31677538,0.578538187
22,1,3.0517025,0.954855971
22,1,6.729611,0.998806429
22,1,1.8243037,0.861081736
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
22,1,6.8353558,0.99892607
22,1,6.0597486,0.997670452
22,1,6.7919683,0.998878502
22,1,2.357907,0.913560669
22,1,3.405996,0.967891401
22,1,-3.3421931,0.034151743
22,1,1.9741335,0.878054399
22,1,-1.7913153,0.14291154
22,1,2.2627072,0.90574101
22,1,6.6770287,0.99874207
22,1,5.6857314,0.996617431
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
22,1,7.7427335,0.999566304
22,1,6.7374134,0.998815694
22,1,8.194723,0.999723969
22,1,7.219718,0.999268527
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
22,1,7.074427,0.999154238
23,1,-4.99649,0.006716226
23,1,-10.891233,1.86E-05
23,1,-0.05527892,0.486183788
23,1,-9.71186,6.06E-05
23,1,-2.6893883,0.06360244
23,1,-16.006344,1.12E-07
23,1,-8.461943,0.000211316
23,1,-10.456155,2.88E-05
23,1,-7.775184,0.000419854
23,1,-7.7275705,0.000440319
23,1,-11.553878,9.60E-06
23,1,-10.146919,3.92E-05
23,1,-9.585255,6.87E-05
23,1,-5.405156,0.004473253
23,1,-0.9954987,0.269827351
23,1,-4.2321258,0.014313633
23,1,-6.80248,0.001109783
23,1,-12.462449,3.87E-06
24,1,-18.672752,7.77E-09
24,1,-24.553501,2.17E-11
24,1,-19.681808,2.83E-09
24,1,-18.252323,1.18E-08
24,1,-17.6355,2.19E-08
24,1,-15.694672,1.53E-07
24,1,-22.574703,1.57E-10
24,1,-18.828224,6.65E-09
24,1,-16.634235,5.97E-08
24,1,-16.772503,5.20E-08
24,1,-9.158542,0.000105305
24,1,-10.849384,1.94E-05
24,1,-8.847371,0.000143739
24,1,-8.317925,0.000244042
24,1,-10.524018,2.69E-05
24,1,-2.693875,0.063335747
24,1,-11.887083,6.88E-06
24,1,-0.97340554,0.274202227
24,1,-8.71519,0.000164048
24,1,-7.5182858,0.000542768
24,1,0.22487967,0.555984185
24,1,-1.6485338,0.161307209
24,1,-7.9096794,0.000367038
24,1,-10.933541,1.78E-05
24,1,-4.2901974,0.013517007
24,1,-5.688083,0.003374651
24,1,5.3750362,0.995390594
24,1,1.1040454,0.751017324
24,1,1.2617409,0.779325648
24,1,2.0893693,0.889865629
24,1,-1.9965494,0.119565689
24,1,-7.2236686,0.000728591
24,1,-5.0731306,0.006223805
24,1,-3.6207826,0.026064202
24,1,-7.6795344,0.000461977
24,1,6.45108,0.998423673
24,1,-1.30619,0.213125093
24,1,-6.213341,0.001998534
24,1,-10.537335,2.65E-05
24,1,-14.524249,4.92E-07
24,1,-9.401122,8.26E-05
24,1,-8.402168,0.00022433
24,1,-4.780628,0.008320909
24,1,-4.3368034,0.012909434
24,1,4.6707034,0.990721223
24,1,2.6523833,0.934157732
25,0,2.3259156,0.911000736
25,0,-0.7756574,0.31525657
25,0,-6.3959913,0.001665453
25,0,-6.330881,0.0017773
25,0,-3.6918073,0.024320672
25,0,1.3255926,0.790110665
25,0,3.5688412,0.972584308
25,0,3.7521548,0.977070954
25,0,-0.40890405,0.399174938
25,0,-3.3317254,0.034498714
25,0,-6.194355,0.002036762
25,0,-0.91931427,0.285097637
25,0,0.38747844,0.595675538
25,0,2.2062798,0.900812023
25,0,2.205698,0.900760027
25,0,-7.9544315,0.00035098
25,0,3.1058931,0.957135176
25,0,-1.1390923,0.242487055
25,0,-0.36741397,0.409166045
25,0,-12.655142,3.19E-06
25,0,-6.045879,0.002362007
25,0,-10.513718,2.72E-05
25,0,-22.124054,2.46E-10
25,0,-12.4666195,3.85E-06
25,0,-23.662775,5.29E-11
25,0,-4.328331,0.013017843
25,0,-15.98826,1.14E-07
25,0,-5.150084,0.005765484
25,0,-3.2528608,0.037224224
25,0,-7.2912073,0.000681041
25,0,-12.232818,4.87E-06
25,0,-20.735592,9.88E-10
25,0,-26.3158,3.73E-12
25,0,-19.917747,2.24E-09
25,0,-16.591742,6.23E-08
25,0,-10.714714,2.22E-05
25,0,-13.6447735,1.19E-06
25,0,-5.9071565,0.002712532
25,0,-12.791146,2.79E-06
25,0,-5.1082344,0.006010406
25,0,-12.270445,4.69E-06
25,0,-2.7828662,0.058257107
25,0,-7.4949427,0.00055558
25,0,-3.5754867,0.027239052
25,0,-3.2529807,0.037219928
25,0,-6.860019,0.001047795
25,0,-4.767622,0.00842892
25,0,-3.3804848,0.032910961
25,0,-1.1828233,0.234544939
25,0,4.546158,0.989503464
25,0,-5.6871033,0.003377948
25,0,0.9133319,0.713681488
25,0,0.13896343,0.534685059
25,0,-1.8611736,0.134566318
25,0,-0.4895523,0.37999904
25,0,-0.00559289,0.498601781
25,0,11.437937,0.999989221
25,0,7.1903224,0.999246722
25,0,2.4494529,0.920521433
25,0,-0.98244274,0.27240736
25,0,0.117847726,0.529427881
25,0,-0.15066549,0.462404719
25,0,0.067641675,0.516903974
25,0,0.8545127,0.701512927
25,0,-0.8590462,0.29753866
25,0,1.0276437,0.736458823
25,0,-0.02053333,0.494866848
25,0,0.7327656,0.675411871
25,0,-0.7427469,0.322403765
25,0,0.5395064,0.631697586
25,0,0.52187705,0.627586579
25,0,0.75602883,0.68049093
25,0,0.5094337,0.624673711
25,0,5.1535263,0.994254215
25,0,-0.84248453,0.301011771
25,0,3.7912729,0.977931166
25,0,-2.498626,0.075954559
25,0,-6.178865,0.002068492
25,0,-2.756512,0.059719929
25,0,-2.839822,0.055209822
25,0,-0.7263209,0.326002599
25,0,-0.26263455,0.434716188
25,0,-6.7597027,0.001158231
25,0,-2.3716705,0.085358629
25,0,-6.3182793,0.001799798
25,0,-1.8684869,0.133716898
25,0,-4.4814653,0.011190181
25,0,-7.300116,0.000675004
25,0,-10.927198,1.80E-05
25,0,-9.678698,6.26E-05
25,0,-15.510397,1.84E-07
25,0,-10.842018,1.96E-05
25,0,-4.5326977,0.010637264
25,0,-3.7944694,0.021999953
25,0,-10.918999,1.81E-05
25,0,-8.659082,0.000173513
25,0,-9.655361,6.41E-05
25,0,-8.192065,0.000276765
25,0,-9.862249,5.21E-05
25,0,-11.854767,7.10E-06
25,0,-4.446415,0.011584731
25,0,-9.562983,7.03E-05
25,0,-6.2052374,0.002014762
25,0,-4.5297236,0.01066861
26,0,-7.4388,0.000587645
26,0,-4.3640256,0.012567108
26,0,-16.359219,7.86E-08
26,0,-6.1548724,0.002118614
26,0,-15.38377,2.08E-07
26,0,-0.15276852,0.461881975
26,0,-1.4953594,0.183118673
26,0,2.3536932,0.913227335
26,0,-1.8904326,0.131195153
26,0,-8.768348,0.000155556
26,0,-17.890429,1.70E-08
26,0,-30.25178,7.27E-14
26,0,-23.185669,8.52E-11
26,0,-21.702887,3.75E-10
26,0,-11.206983,1.36E-05
26,0,-8.454885,0.000212813
26,0,-2.0378392,0.115286942
26,0,-1.2586697,0.221202981
26,0,-11.494509,1.02E-05
26,0,-9.929535,4.87E-05
26,0,-13.405496,1.51E-06
26,0,-2.45921,0.078767643
27,0,-1.4682794,0.187204278
27,0,-9.183384,0.000102722
27,0,-2.4916847,0.076443173
27,0,-5.55316,0.003860233
27,0,1.1632816,0.761928487
27,0,-3.552704,0.027849273
27,0,6.1968145,0.997968231
27,0,-1.9848976,0.120797718
27,0,-2.9716403,0.048723639
27,0,2.1278205,0.893577923
27,0,-8.41847,0.000220703
27,0,-2.394175,0.083617962
27,0,-6.3566704,0.001732129
27,0,-4.84909,0.007774587
27,0,-9.31032,9.05E-05
27,0,-5.2590027,0.005173583
27,0,-11.149691,1.44E-05
27,0,-12.343952,4.36E-06
27,0,-8.317343,0.000244184
27,0,-15.790871,1.39E-07
28,0,-14.560531,4.75E-07
28,0,-9.944868,4.80E-05
28,0,-12.861695,2.60E-06
28,0,-14.880097,3.45E-07
28,0,-18.543423,8.84E-09
28,0,-16.439692,7.25E-08
28,0,-23.661623,5.30E-11
28,0,-15.863973,1.29E-07
28,0,-17.601103,2.27E-08
28,0,-6.516176,0.00147713
28,0,-19.645792,2.94E-09
28,0,6.3885026,0.998322049
28,0,-0.6100183,0.352055023
28,0,3.6240232,0.974017934
28,0,2.4179635,0.918186893
28,0,-1.9197905,0.12788493
28,0,0.66824037,0.661109037
28,0,5.7334914,0.996774676
28,0,2.9580505,0.950642601
28,0,2.5439804,0.92716807
28,0,8.141303,0.999708827
28,0,-2.8530772,0.054522471
28,0,-5.608298,0.003653906
28,0,-9.783742,5.64E-05
28,0,-3.0694005,0.04438725
28,0,-0.036493436,0.490877653
28,0,2.070641,0.88801672
28,0,3.65604,0.974816003
28,0,3.750851,0.977041727
28,0,3.5278122,0.971468835
28,0,6.6706705,0.998734056
28,0,7.69316,0.999544273
28,0,4.8771477,0.992438892
28,0,-0.1638899,0.459118989
28,0,-7.4703526,0.000569403
28,0,-3.4696434,0.03018842
28,0,-6.375821,0.001699329
28,0,-2.8868592,0.052806996
28,0,-3.8103173,0.021661541
28,0,-0.6533638,0.342231914
28,0,-1.3837829,0.200402137
28,0,-1.2780088,0.21788936
28,0,-0.5995551,0.354445486
28,0,-3.9203427,0.019448548
28,0,0.48904324,0.619881018
28,0,-0.13285409,0.466835244
28,0,-2.7988436,0.057386698
28,0,1.896875,0.869537428
28,0,-2.3195274,0.089518571
28,0,1.5551507,0.825656408
28,0,-4.527131,0.010696009
28,0,0.18013355,0.544912011
28,0,0.7212247,0.672876647
28,0,1.7009295,0.845656094
28,0,-0.69409424,0.333122909
28,0,1.6264699,0.835685476
28,0,-3.8053584,0.021766881
28,0,-7.8688498,0.000382328
28,0,-1.942107,0.125416563
28,0,-4.2616005,0.01390368
28,0,-1.4128551,0.195784123
28,0,-6.6490617,0.001293561
28,0,-6.1168213,0.002200602
28,0,-8.617223,0.000180929
28,0,-7.7879224,0.000414542
28,0,-2.0389035,0.115178432
28,0,0.560089,0.636473133
28,0,-4.184289,0.015004469
28,0,1.8804213,0.86765951
28,0,-5.8608184,0.002840818
28,0,-1.8115393,0.14045219
28,0,1.6674856,0.841240298
28,0,-3.691026,0.024339218
28,0,4.36698,0.987469501
28,0,-3.3957894,0.032427316
28,0,4.4292345,0.988216884
28,0,-0.29742742,0.426186492
28,0,-3.2143466,0.03862939
28,0,-4.662235,0.009356949
28,0,-7.7727375,0.000420882
28,0,-7.910454,0.000366753
28,0,-8.230018,0.000266461
28,0,-8.527712,0.000197868
29,1,1.1570922,0.760803951
29,1,4.9928846,0.993259679
29,1,6.9943857,0.999083824
29,1,9.927969,0.999951212
29,1,29.525995,1
29,1,-1.810797,0.140541829
29,1,6.48353,0.998473927
29,1,-9.667245,6.33E-05
29,1,-18.535719,8.91E-09
29,1,-14.550946,4.79E-07
29,1,-11.496068,1.02E-05
29,1,-7.656892,0.000472551
29,1,2.50232,0.924304301
29,1,5.7930512,0.9969606
29,1,3.679199,0.975378343
29,1,0.47897002,0.617504631
29,1,-15.696007,1.53E-07
29,1,6.2576356,0.998087893
29,1,5.82853,0.997066233
29,1,8.591806,0.999814414
29,1,6.623784,0.998673368
29,1,-14.327796,5.99E-07
29,1,1.0373352,0.738335504
29,1,4.565107,0.989698461
29,1,-8.836595,0.000145296
29,1,-11.207384,1.36E-05
29,1,-24.945255,1.47E-11
29,1,-27.26745,1.44E-12
29,1,-5.244807,0.005247162
29,1,-2.7798853,0.058420865
29,1,-5.646364,0.00351791
29,1,-13.092515,2.06E-06
29,1,-46.046234,1.01E-20
29,1,-40.113018,3.79E-18
29,1,-55.964725,4.95E-25
29,1,-26.406897,3.40E-12
29,1,-4.097111,0.016348894
29,1,7.2858925,0.999315333
29,1,6.2432246,0.998060192
29,1,0.9671848,0.724558013
29,1,-5.1014323,0.006051181
29,1,-3.8768408,0.020295719
29,1,-4.4538236,0.011500205
29,1,-6.017342,0.002430216
29,1,-0.25976557,0.435421337
29,1,0.061836034,0.515454085
29,1,-1.1807463,0.234918036
29,1,-1.1563646,0.239328484
29,1,0.16959152,0.542296553
29,1,0.6804066,0.66382944
29,1,-1.1587553,0.238893527
29,1,0.06638853,0.516591039
29,1,1.8884313,0.868576565
29,1,4.1006575,0.983708041
29,1,4.419756,0.988106001
29,1,4.665304,0.990671456
29,1,5.132151,0.994130803
29,1,5.8883286,0.997236055
29,1,2.4000053,0.916827708
29,1,4.69525,0.990944175
29,1,4.45651,0.988530294
29,1,5.214211,0.994590697
29,1,5.8588233,0.997153525
29,1,0.8596009,0.702577264
29,1,1.6320916,0.836455966
29,1,2.1731436,0.89781174
29,1,-1.1141255,0.247102568
29,1,6.3378606,0.99823504
29,1,2.339442,0.912091355
29,1,1.9387023,0.874209508
29,1,1.4071379,0.803314123
29,1,5.0940633,0.993904336
29,1,6.9206014,0.999013738
29,1,5.9004855,0.997269362
29,1,4.6598344,0.990620773
29,1,5.2316337,0.994683628
29,1,1.5345151,0.822665967
29,1,3.3527935,0.966196194
29,1,1.3089992,0.787345638
29,1,-0.74153924,0.322667646
29,1,-0.7680639,0.316898072
29,1,3.919419,0.980533829
29,1,4.3325953,0.987036833
31,0,-4.0731497,0.01673873
31,0,4.0004725,0.982022134
31,0,1.0491788,0.740617175
31,0,6.5044947,0.99850554
31,0,8.652445,0.999825331
31,0,3.3823416,0.967148086
31,0,0.011692046,0.502922978
31,0,1.8044064,0.858684477
31,0,-6.854116,0.001053992
31,0,4.473189,0.98871787
31,0,-6.3949165,0.001667241
31,0,-0.35030773,0.413307799
31,0,-0.823149,0.305095624
31,0,-0.110557206,0.472388817
31,0,-6.0150766,0.002435714
31,0,3.1990023,0.960796715
31,0,-6.0505505,0.002351024
31,0,2.2597609,0.905489171
31,0,0.84476733,0.69946832
31,0,-1.3935137,0.198847407
31,0,-1.9125592,0.128693612
31,0,-3.9955745,0.018064543
31,0,0.2293461,0.557086517
31,0,-1.9968426,0.119534828
31,0,-0.10919446,0.472728477
31,0,-1.891478,0.131076041
31,0,-1.1140869,0.247109749
31,0,-3.2594202,0.036989857
31,0,-2.7973998,0.057464848
31,0,-1.5294538,0.178073615
31,0,-2.2855966,0.09232289
31,0,1.6672012,0.841202312
31,0,-2.5460496,0.072692325
31,0,0.10395707,0.525965887
31,0,-9.692556,6.17E-05
31,0,-5.8501964,0.002871067
31,0,-3.4821534,0.029824308
31,0,1.0890841,0.748209212
31,0,1.6669555,0.841169488
31,0,-2.4479234,0.07959054
31,0,-9.169283,0.00010418
31,0,-6.4192038,0.001627301
31,0,0.09223962,0.523043569
31,0,0.67343986,0.662272973
31,0,7.907425,0.999632134
31,0,0.17914852,0.544667729
31,0,2.3163836,0.910224863
31,0,-0.47486433,0.38346557
31,0,-1.8277886,0.138501925
31,0,-4.658329,0.009393225
31,0,-3.1837943,0.039780147
31,0,3.801321,0.978146984
31,0,1.7112375,0.846996725
31,0,2.787534,0.941998456
31,0,-3.704757,0.024015271
31,0,-5.020868,0.006555538
31,0,-11.531704,9.81E-06
31,0,-5.2991905,0.004970804
31,0,-13.528022,1.33E-06
31,0,-8.41011,0.000222556
31,0,-4.706415,0.00895618
31,0,-1.6181616,0.165458564
31,0,-0.73896885,0.323229669
31,0,-3.688707,0.024394348
31,0,-8.125107,0.000295925
31,0,-2.6088479,0.068571151
31,0,-12.027178,5.98E-06
31,0,-9.717049,6.02E-05
31,0,-7.179866,0.00076119
31,0,-14.906228,3.36E-07
31,0,1.3273304,0.790398709
31,0,-4.279958,0.013654225
31,0,-1.0000473,0.268932122
31,0,1.9018437,0.870100054
31,0,-8.06753,0.000313459
31,0,-0.5183754,0.373232198
31,0,-8.75231,0.000158071
31,0,-3.006132,0.047149617
31,0,-0.51673245,0.373616613
31,0,3.4868667,0.970311768
31,0,-4.923278,0.007222697
32,0,5.5047407,0.995949034
32,0,4.639973,0.990434426
32,0,1.7068425,0.846426293
32,0,4.541224,0.989452094
